I,Q
-0.47063,-0.727378
-0.095636,-0.867737
0.299219,-0.973718
0.505315,-1.018901
0.583978,-0.953823
0.517336,-0.756993
0.09254,-0.521612
-0.521035,-0.308292
-0.921762,-0.144391
-1.033344,-0.136447
-0.946466,-0.33257
-0.688346,-0.611127
-0.326819,-0.813998
0.034137,-0.87392
0.339012,-0.797332
0.575448,-0.612509
0.742605,-0.354584
0.839698,-0.061259
0.857479,0.237907
0.76003,0.525034
0.491554,0.776896
0.052233,0.929402
-0.395319,0.950774
-0.647496,0.917038
-0.686646,0.863197
-0.439922,0.849781
0.196309,0.909026
0.842576,0.761972
1.065551,0.523584
0.846455,0.474355
0.239563,0.189894
-0.505542,-0.242064
-0.968251,-0.286119
-1.056826,-0.087938
-0.907749,0.179944
-0.604069,0.456224
-0.242392,0.505461
0.12831,0.189904
0.45605,-0.38619
0.546309,-0.874451
0.508488,-1.028585
0.615549,-0.816828
0.643166,-0.241385
0.448027,0.452707
0.325856,0.89239
0.355477,1.013436
0.407408,0.960276
0.439007,0.832946
0.413548,0.711022
0.294588,0.655863
0.10616,0.645441
-0.095767,0.593755
-0.276808,0.419835
-0.420646,0.118541
-0.510477,-0.198953
-0.515532,-0.386044
-0.37746,-0.368428
-0.065002,-0.105188
0.359084,0.308357
0.745022,0.570821
0.956,0.590559
0.955139,0.575927
0.785327,0.579666
0.530472,0.481983
0.293686,0.276488
0.14805,0.054293
0.110144,-0.127252
0.164008,-0.255205
0.292006,-0.323306
0.475331,-0.329506
0.671666,-0.297094
0.813425,-0.279881
0.840626,-0.323677
0.713087,-0.459152
0.402983,-0.686352
-0.039338,-0.876128
-0.443032,-0.868944
-0.674158,-0.671065
-0.759129,-0.31181
-0.759336,0.151169
-0.723665,0.498415
-0.750601,0.578888
-0.856768,0.439063
-0.936307,0.254879
-0.897511,0.206631
-0.699947,0.417185
-0.360184,0.810791
-0.03649,1.048601
-0.016948,1.01221
-0.322802,0.621509
-0.653297,-0.112636
-0.882741,-0.583341
-0.953899,-0.650213
-0.796567,-0.563585
-0.523921,-0.073101
-0.144242,0.620447
0.32432,0.923838
0.713017,0.79215
0.972171,0.408165
1.045143,-0.084532
0.869882,-0.488634
0.434683,-0.745071
-0.233601,-0.839622
-0.811831,-0.687674
-1.005145,-0.494909
-0.815282,-0.485074
-0.275102,-0.409364
0.408124,-0.125937
0.898894,0.128009
1.116105,0.232588
1.170517,0.28389
1.124443,0.392215
0.940276,0.553539
0.574844,0.544325
0.093861,0.175228
-0.315582,-0.267124
-0.445845,-0.431692
-0.191718,-0.24452
0.346432,0.268891
0.857279,0.589494
1.053065,0.558977
0.827629,0.606179
0.2187,0.369818
-0.500946,-0.151726
-0.959726,-0.302814
-1.063591,-0.160042
-0.931201,0.059889
-0.63294,0.332678
-0.242112,0.469617
0.158373,0.345182
0.507506,0.028176
0.720879,-0.292517
0.784854,-0.44433
0.746186,-0.372877
0.557736,-0.13855
0.17682,0.135381
-0.278113,0.347606
-0.632397,0.469956
-0.826105,0.507091
-0.89262,0.457713
-0.830677,0.331116
-0.547967,0.198428
-0.007266,0.120155
0.575247,0.001622
0.888205,-0.266628
0.854969,-0.61023
0.574809,-0.91127
0.210129,-1.05533
0.001042,-0.970033
0.023559,-0.586126
0.173283,0.11783
0.394501,0.702976
0.533966,0.866635
0.427552,0.744492
0.216513,0.253793
0.088574,-0.457058
0.058125,-0.939913
0.134038,-1.114571
0.307408,-1.122093
0.50027,-1.034789
0.620853,-0.860105
0.517328,-0.624665
0.090265,-0.364523
-0.471982,-0.051045
-0.837142,0.325649
-0.888504,0.673437
-0.768307,0.891908
-0.640686,0.964965
-0.537881,0.931708
-0.405624,0.818344
-0.203832,0.63235
0.041785,0.411667
0.269761,0.243625
0.439232,0.205486
0.533578,0.289506
0.528991,0.398787
0.393458,0.409792
0.125683,0.220182
-0.191301,-0.13525
-0.415996,-0.412315
-0.41598,-0.440704
-0.142395,-0.152595
0.321112,0.367981
0.774205,0.652399
1.001088,0.592537
0.946938,0.507866
0.709292,0.304944
0.414563,-0.088602
0.216178,-0.391381
0.235696,-0.448137
0.447433,-0.299756
0.712307,-0.056815
0.905769,0.169771
0.994823,0.347416
1.008482,0.483066
0.972541,0.574695
0.886973,0.602251
0.765324,0.472257
0.633215,0.079079
0.458768,-0.468506
0.212221,-0.892694
-0.022219,-1.070922
-0.12808,-1.088985
-0.065123,-1.028255
0.136173,-0.861032
0.409157,-0.512887
0.669945,-0.021257
0.858067,0.39645
0.948846,0.593615
0.903173,0.689542
0.702842,0.768157
0.44352,0.759703
0.285615,0.716339
0.332946,0.755357
0.56779,0.823155
0.844516,0.761266
0.99544,0.591392
0.998135,0.379025
0.919678,0.037781
0.798624,-0.329962
0.728346,-0.47214
0.786129,-0.306792
0.90255,0.046687
0.980885,0.35914
0.97158,0.553247
0.838822,0.714343
0.601347,0.84601
0.371055,0.891438
0.284976,0.832421
0.419744,0.664505
0.712459,0.396654
0.939745,0.125063
0.960376,0.05366
0.714905,0.289126
0.155567,0.662004
-0.356845,0.937859
-0.569222,1.018278
-0.764196,0.804878
-0.884,0.251404
-0.793263,-0.380011
-0.771558,-0.728802
-0.923014,-0.723425
-1.092936,-0.523648
-1.14147,-0.361973
-1.002492,-0.418671
-0.582972,-0.580703
0.064505,-0.62534
0.599758,-0.559551
0.841672,-0.430272
0.837978,-0.199118
0.588388,0.077384
0.149746,0.269642
-0.304181,0.326918
-0.647116,0.277121
-0.852899,0.159264
-0.932568,-0.001684
-0.879354,-0.189329
-0.665652,-0.354873
-0.305463,-0.418675
0.080715,-0.361791
0.334842,-0.257835
0.377602,-0.169574
0.216995,-0.099171
-0.067882,0.00349
-0.341251,0.20986
-0.473274,0.522964
-0.416173,0.827886
-0.255004,0.983725
-0.117609,0.938456
0.030742,0.678684
0.289657,0.235685
0.575693,-0.201619
0.778817,-0.425305
0.924615,-0.375815
1.023558,-0.115377
1.027956,0.235038
0.915354,0.568211
0.699125,0.832049
0.411899,0.996876
0.099161,1.029818
-0.178352,0.877567
-0.297167,0.481567
-0.164634,-0.099418
0.072311,-0.631512
0.21443,-0.911029
0.308945,-0.908944
0.38641,-0.63979
0.344143,-0.153418
0.231213,0.355221
0.176323,0.693103
0.16492,0.835104
0.095934,0.856212
-0.10336,0.808962
-0.420846,0.692964
-0.742062,0.508523
-0.940196,0.256265
-0.934816,-0.102047
-0.629265,-0.522131
-0.079118,-0.82496
0.397287,-0.936446
0.640184,-0.910613
0.751282,-0.735729
0.689223,-0.424089
0.413572,-0.068992
0.159974,0.258504
0.148614,0.500992
0.343467,0.592083
0.534266,0.510676
0.511006,0.297574
0.168212,-0.035794
-0.413432,-0.382059
-0.901718,-0.478933
-1.055832,-0.446834
-0.861409,-0.599795
-0.343337,-0.764007
0.22131,-0.701912
0.488023,-0.418319
0.284647,0.058858
-0.267101,0.57304
-0.573416,0.932213
-0.593037,1.019186
-0.61479,0.771688
-0.292331,0.299376
0.246336,-0.164174
0.474059,-0.394865
0.303597,-0.294084
-0.198793,0.0616
-0.645641,0.528062
-0.66633,0.925036
-0.436251,1.127054
-0.214678,1.167951
-0.078768,1.106292
-0.05544,0.909468
-0.107558,0.459796
-0.187456,-0.203593
-0.319037,-0.717541
-0.431565,-0.867402
-0.421962,-0.722495
-0.376061,-0.246295
-0.320176,0.433298
-0.157736,0.92623
0.03921,1.09723
0.151846,1.08375
0.221909,0.981664
0.350345,0.795085
0.559659,0.507914
0.772363,0.135908
0.872084,-0.225267
0.832568,-0.428863
0.686617,-0.391908
0.380805,-0.153441
-0.046618,0.158509
-0.370908,0.391147
-0.482545,0.454985
-0.421993,0.375878
-0.271895,0.27203
-0.174998,0.258015
-0.230874,0.367922
-0.381085,0.551218
-0.453605,0.733623
-0.33002,0.868802
0.034113,0.94567
0.563813,0.893407
0.969354,0.659075
1.049644,0.481414
0.811785,0.440941
0.294997,0.220539
-0.252941,-0.119009
-0.490246,-0.306201
-0.293172,-0.342123
0.23427,-0.236842
0.746843,-0.079717
0.973379,0.077686
0.899441,0.368079
0.557081,0.744139
0.139053,0.986828
-0.206349,0.977786
-0.469546,0.607418
-0.487652,-0.121239
-0.386829,-0.756335
-0.339637,-0.961099
-0.22139,-0.766762
-0.13243,-0.084031
0.024453,0.697828
0.35019,0.975691
0.625135,0.806011
0.852363,0.316288
0.924911,-0.28919
0.798508,-0.585324
0.574362,-0.422416
0.096025,0.07831
-0.417653,0.641159
-0.550672,1.009015
-0.477174,1.135764
-0.503524,1.089754
-0.579742,0.963685
-0.56948,0.846555
-0.459106,0.767303
-0.280865,0.689192
-0.037241,0.55845
0.270362,0.347417
0.573821,0.07706
0.769171,-0.1832
0.828311,-0.35163
0.802248,-0.384984
0.729677,-0.292755
0.622483,-0.112729
0.494593,0.102879
0.36008,0.296108
0.229752,0.422445
0.129544,0.459062
0.113474,0.409294
0.239944,0.293719
0.504495,0.135127
0.78164,-0.054756
0.918113,-0.243264
0.868557,-0.364393
0.604784,-0.425984
0.081085,-0.47705
-0.535411,-0.426947
-0.939257,-0.204154
-1.046559,0.060001
-0.971764,0.253371
-0.824085,0.376311
-0.712554,0.402218
-0.727622,0.29805
-0.849291,0.111914
-0.962968,-0.051246
-0.965387,-0.16038
-0.803544,-0.217573
-0.500094,-0.141074
-0.219504,0.075788
-0.160485,0.328465
-0.354423,0.552645
-0.598697,0.743475
-0.67325,0.89342
-0.615325,0.936155
-0.450362,0.852998
-0.043134,0.68235
0.497951,0.425137
0.882282,0.144289
1.042344,-0.028685
1.08339,-0.037045
1.054963,0.074368
0.913855,0.219362
0.587572,0.278308
0.106541,0.192829
-0.313037,0.116004
-0.438085,0.207689
-0.185847,0.473953
0.353026,0.738009
0.852886,0.707768
1.02715,0.531696
0.870408,0.424771
0.460657,0.090811
-0.052425,-0.457013
-0.443037,-0.812031
-0.587646,-0.928814
-0.488849,-0.985681
-0.206723,-0.993657
0.169595,-0.848344
0.541469,-0.504139
0.820527,-0.064173
0.959155,0.299794
0.937258,0.56033
0.709467,0.800512
0.26139,0.96773
-0.251906,0.970776
-0.619639,0.878063
-0.800371,0.774325
-0.860657,0.664239
-0.836826,0.551013
-0.74892,0.440435
-0.634043,0.31489
-0.522548,0.17887
-0.426707,0.101189
-0.346546,0.183444
-0.267464,0.46627
-0.153612,0.823313
-0.025748,1.029843
-0.05262,0.997
-0.259584,0.622571
-0.427505,-0.128188
-0.531772,-0.737085
-0.52237,-0.913941
-0.222889,-0.752683
0.177433,-0.065913
0.471954,0.657497
0.550152,0.910854
0.214086,0.87358
-0.374448,0.421345
-0.822968,-0.114121
-0.956727,-0.306743
-0.75485,-0.25288
-0.242709,0.160372
0.41909,0.631766
0.943258,0.645877
1.177547,0.378864
1.201756,0.197307
1.116839,0.151836
0.896955,0.106762
0.440661,-0.094517
-0.212325,-0.414458
-0.770038,-0.569795
-0.991841,-0.547608
-0.839704,-0.63539
-0.310032,-0.703257
0.391057,-0.53227
0.877417,-0.343457
1.050094,-0.256278
1.043042,-0.145731
0.934427,0.009149
0.78214,0.159869
0.657705,0.286375
0.580038,0.369583
0.50631,0.384937
0.395066,0.316291
0.252435,0.167547
0.136392,-0.023191
0.117984,-0.198514
0.23636,-0.319679
0.463306,-0.380915
0.698979,-0.403412
0.841225,-0.406525
0.849142,-0.376842
0.69319,-0.323727
0.347744,-0.305987
-0.081591,-0.323378
-0.393415,-0.321996
-0.485427,-0.300654
-0.401884,-0.278917
-0.269899,-0.265384
-0.231928,-0.276976
-0.35555,-0.313375
-0.5889,-0.332517
-0.804226,-0.28747
-0.908576,-0.189999
-0.888774,-0.078057
-0.766873,0.049187
-0.564549,0.195578
-0.299625,0.330443
0.015613,0.41338
0.354769,0.413971
0.66297,0.326141
0.875729,0.178346
0.969159,0.027498
0.968139,-0.089595
0.905748,-0.191699
0.80267,-0.327794
0.66797,-0.524089
0.500854,-0.740846
0.317274,-0.895215
0.164585,-0.925462
0.064362,-0.816111
-0.026357,-0.584959
-0.143683,-0.328155
-0.289947,-0.204647
-0.470103,-0.295089
-0.674467,-0.499685
-0.860881,-0.616311
-0.955846,-0.605715
-0.907734,-0.573381
-0.73208,-0.499772
-0.484771,-0.350698
-0.248926,-0.232683
-0.101024,-0.22825
-0.040803,-0.292644
0.017442,-0.334539
0.180514,-0.30872
0.477338,-0.238612
0.793196,-0.187462
0.97156,-0.143841
0.95187,0.043438
0.637101,0.430423
0.06431,0.824415
-0.33956,1.04492
-0.535011,1.031268
-0.749979,0.660154
-0.678169,-0.049793
-0.383702,-0.684704
-0.259898,-0.925141
-0.322339,-0.778141
-0.597036,-0.248133
-0.798016,0.481153
-0.60731,0.999675
-0.296313,1.165243
-0.05151,1.133459
0.219762,1.004797
0.478229,0.777603
0.630593,0.43659
0.675475,-0.043786
0.632642,-0.577646
0.52173,-0.955812
0.451625,-1.095838
0.5275,-1.059877
0.668242,-0.919213
0.679222,-0.789531
0.400284,-0.826307
-0.157498,-0.966138
-0.72116,-0.890814
-0.99921,-0.622988
-1.008381,-0.297269
-0.843772,0.2757
-0.46425,0.851246
-0.076117,1.019039
0.149995,0.778866
0.405454,0.132487
0.575435,-0.632837
0.486918,-1.050123
0.481011,-1.075899
0.680264,-0.819904
0.8102,-0.430601
0.789293,-0.18603
0.709134,-0.261109
0.591223,-0.591198
0.392565,-0.906165
0.176725,-1.00174
-0.008446,-0.867085
-0.229746,-0.554105
-0.398459,-0.233668
-0.373301,-0.143102
-0.136759,-0.354841
0.178413,-0.70713
0.373831,-0.956181
0.516712,-0.981647
0.750586,-0.751368
0.96911,-0.302223
1.044095,0.171798
0.964889,0.539421
0.715305,0.829953
0.324476,1.013265
-0.054766,1.030656
-0.27042,0.868242
-0.157907,0.511177
0.311723,-0.003615
0.687802,-0.552704
0.644703,-0.942954
0.43021,-1.080242
0.195351,-1.054742
-0.116941,-0.946285
-0.419643,-0.782676
-0.596514,-0.616072
-0.639897,-0.479852
-0.5723,-0.371056
-0.37448,-0.286372
-0.00991,-0.239894
0.452225,-0.263783
0.789836,-0.371511
0.876316,-0.456052
0.739468,-0.394938
0.32062,-0.255165
-0.220488,-0.152334
-0.495668,-0.174359
-0.343895,-0.407446
0.112698,-0.74978
0.433583,-1.00064
0.548695,-1.036266
0.718659,-0.734959
0.679387,-0.087815
0.414065,0.579524
0.294952,0.920498
0.304673,0.933877
0.340814,0.719538
0.38122,0.379718
0.350044,0.136482
0.238521,0.14623
0.099376,0.34544
-0.037408,0.519958
-0.219807,0.475931
-0.484426,0.138882
-0.76874,-0.309222
-0.977159,-0.524167
-1.004355,-0.566603
-0.769768,-0.605276
-0.315077,-0.378725
0.160922,0.086947
0.429822,0.401837
0.391229,0.47673
0.105556,0.380852
-0.232453,0.232808
-0.413254,0.206715
-0.345896,0.363631
-0.070473,0.626357
0.266599,0.812337
0.47972,0.837558
0.486475,0.769452
0.349418,0.629899
0.210239,0.435216
0.207046,0.269413
0.393519,0.183858
0.687063,0.145155
0.912003,0.108527
0.958467,0.135598
0.785325,0.30084
0.378111,0.535502
-0.070067,0.74484
-0.293041,0.893547
-0.280643,0.953915
-0.152203,0.933402
-0.033167,0.872042
-0.071034,0.817905
-0.304975,0.788069
-0.591539,0.758896
-0.778936,0.674939
-0.831566,0.437211
-0.63162,0.035945
-0.136944,-0.384497
0.361797,-0.699587
0.608394,-0.893223
0.661271,-0.985086
0.696264,-0.970058
0.783437,-0.808167
0.784962,-0.463076
0.446965,0.025123
-0.143477,0.524135
-0.501497,0.881514
-0.565643,0.995041
-0.615747,0.811418
-0.463775,0.369264
-0.017188,-0.124816
0.365089,-0.421429
0.530534,-0.411704
0.522691,-0.146864
0.392672,0.190277
0.252694,0.393809
0.18295,0.370642
0.199416,0.151018
0.272786,-0.14818
0.349938,-0.384668
0.417413,-0.485722
0.497977,-0.461131
0.612379,-0.370898
0.76283,-0.289649
0.916127,-0.268355
1.0151,-0.282513
1.032274,-0.215372
0.912653,0.045084
0.515662,0.452128
-0.041613,0.827558
-0.364889,1.039598
-0.516316,1.021447
-0.685142,0.657785
-0.545178,-0.045798
-0.147758,-0.711387
0.138748,-1.000241
0.425387,-0.90142
0.729506,-0.444705
0.886593,0.089113
0.899876,0.34356
0.773864,0.257228
0.526177,-0.211333
0.210185,-0.764907
0.017261,-1.003423
0.172324,-0.954889
0.565381,-0.690505
0.873581,-0.410113
0.923864,-0.284289
0.645659,-0.334623
0.00704,-0.578423
-0.680661,-0.680364
-1.023334,-0.536252
-0.988926,-0.511358
-0.655468,-0.612163
-0.129898,-0.580582
0.363577,-0.368771
0.681169,-0.041304
0.834694,0.311774
0.898342,0.555037
0.892459,0.653065
0.765467,0.664324
0.500647,0.530507
0.12462,0.271342
-0.292142,0.15194
-0.610773,0.345585
-0.688884,0.722636
-0.556505,0.996608
-0.481847,1.008645
-0.524314,0.723712
-0.410575,0.149253
-0.109436,-0.487739
0.140994,-0.909801
0.266955,-1.084157
0.355048,-1.114129
0.464024,-1.057568
0.570617,-0.907712
0.560337,-0.644092
0.314937,-0.282938
-0.07635,0.09705
-0.364969,0.372645
-0.448626,0.457026
-0.368432,0.36575
-0.214307,0.225326
-0.158853,0.199887
-0.322408,0.376003
-0.574071,0.689203
-0.628441,0.962344
-0.576725,1.022723
-0.539939,0.811661
-0.173529,0.409759
0.355289,-0.05177
0.518758,-0.391806
0.228914,-0.511517
-0.388107,-0.451711
-0.902277,-0.232523
-1.017309,-0.071972
-0.756111,-0.132212
-0.103475,-0.204868
0.585167,-0.260416
0.896,-0.392117
0.883534,-0.514845
0.6952,-0.624507
0.408304,-0.7652
0.141004,-0.884207
-0.015673,-0.937052
-0.052669,-0.934393
0.008115,-0.896354
0.158574,-0.837689
0.387759,-0.767874
0.63011,-0.693983
0.796744,-0.601886
0.835124,-0.430537
0.64312,-0.160647
0.126474,0.109112
-0.486023,0.301534
-0.856384,0.416434
-0.981036,0.403207
-0.990443,0.225361
-0.911889,-0.028554
-0.792096,-0.230484
-0.701616,-0.322754
-0.643547,-0.32466
-0.56028,-0.291258
-0.394038,-0.268529
-0.140062,-0.26676
0.128568,-0.276974
0.308369,-0.292224
0.341334,-0.310495
0.232704,-0.337396
0.034758,-0.373275
-0.172049,-0.387522
-0.32459,-0.338356
-0.407426,-0.203556
-0.434471,0.000901
-0.412486,0.212001
-0.332705,0.355195
-0.183146,0.398712
0.032096,0.369267
0.256342,0.317455
0.394267,0.284241
0.386552,0.280301
0.263429,0.283825
0.145086,0.275166
0.181853,0.273092
0.43474,0.296234
0.784119,0.295945
1.005293,0.222842
0.981973,0.177316
0.648092,0.125255
-0.014437,-0.106048
-0.679838,-0.275392
-0.985446,-0.203197
-0.921421,-0.098306
-0.547609,0.055543
0.014906,0.265354
0.459062,0.331701
0.598881,0.247838
0.48184,0.097465
0.266149,-0.088477
0.143251,-0.276547
0.213275,-0.448414
0.395266,-0.580012
0.52047,-0.606147
0.462757,-0.429983
0.070642,-0.015572
-0.489157,0.520454
-0.648316,0.943597
-0.57571,1.033858
-0.501069,0.73486
0.107438,0.140508
0.710548,-0.56238
0.63381,-1.019683
0.401284,-1.069782
-0.039142,-0.898768
-0.72115,-0.518683
-1.041296,-0.052441
-0.930844,0.18135
-0.480945,0.277085
0.144191,0.333265
0.524226,0.264078
0.486086,0.101043
0.132525,-0.178882
-0.282953,-0.518999
-0.510997,-0.769907
-0.486349,-0.931038
-0.275797,-1.030492
0.006521,-1.022933
0.247193,-0.853158
0.343572,-0.501682
0.289309,-0.026889
0.229111,0.445248
0.303915,0.787132
0.513219,0.927534
0.746593,0.885937
0.895567,0.755677
0.941243,0.587682
0.939085,0.281082
0.889741,-0.230919
0.725001,-0.740588
0.530078,-0.995053
0.507933,-0.968586
0.63997,-0.722071
0.762018,-0.392004
0.825521,-0.222072
0.835889,-0.349124
0.75175,-0.694341
0.561716,-0.991412
0.464449,-1.039331
0.573666,-0.771521
0.627586,-0.16168
0.522607,0.511723
0.415552,0.894631
0.28306,0.999774
0.070793,0.943541
-0.131362,0.806767
-0.239209,0.739721
-0.228942,0.829758
-0.121699,0.985455
-0.023141,1.055816
-0.086169,0.964021
-0.305753,0.599667
-0.548958,-0.035671
-0.78119,-0.534515
-0.96655,-0.628615
-1.007843,-0.553618
-0.932554,-0.419594
-0.836781,-0.182502
-0.789458,-0.039376
-0.843925,-0.164961
-0.970589,-0.41099
-1.078973,-0.502293
-1.027345,-0.549911
-0.718945,-0.526971
-0.238934,0.00232
0.250082,0.659912
0.531708,0.890145
0.431917,0.879364
0.053488,0.677153
-0.307941,0.344419
-0.425314,0.176159
-0.227072,0.285144
0.217512,0.552766
0.68948,0.679586
0.97559,0.583094
1.048874,0.466532
1.001111,0.410168
0.918555,0.340685
0.851744,0.205173
0.810146,0.000707
0.775917,-0.230858
0.748907,-0.402866
0.768172,-0.429985
0.856083,-0.292716
0.963923,-0.075626
1.011464,0.100115
0.920965,0.19783
0.608133,0.138774
0.057185,-0.180196
-0.553011,-0.518898
-0.971539,-0.569143
-1.129616,-0.47145
-1.10168,-0.495533
-0.966649,-0.613607
-0.827023,-0.629144
-0.799906,-0.392982
-0.87016,0.100825
-0.827371,0.650596
-0.603319,0.993853
-0.3943,1.070905
-0.240301,0.986293
-0.089118,0.845529
-0.069768,0.765481
-0.263422,0.82541
-0.473078,0.98005
-0.499588,1.097635
-0.545376,1.016362
-0.489167,0.651241
0.115066,0.075594
0.687699,-0.554219
0.645931,-0.987426
0.380813,-1.101168
-0.054725,-1.049753
-0.685749,-0.825482
-1.067535,-0.459965
-1.072176,-0.273599
-0.809323,-0.21079
-0.393201,0.008001
-0.093774,0.316374
-0.092462,0.564183
-0.294567,0.72182
-0.444616,0.811705
-0.375149,0.856436
-0.003151,0.872762
0.590379,0.791413
1.01919,0.545065
1.068773,0.439552
0.721655,0.62766
0.012881,0.780468
-0.550606,0.861152
-0.657541,0.951896
-0.520595,0.948855
-0.060138,0.901103
0.62498,0.747509
1.040577,0.469626
1.083442,0.371887
0.876231,0.505875
0.51743,0.579743
0.193672,0.394761
0.037218,-0.043377
-0.022937,-0.547859
-0.146171,-0.859105
-0.327739,-0.881622
-0.521637,-0.633604
-0.708946,-0.118326
-0.744758,0.502857
-0.565677,0.948647
-0.354765,1.127002
-0.283872,1.13175
-0.31597,1.03576
-0.259332,0.852632
0.065878,0.587548
0.572116,0.239885
0.900495,-0.146064
0.903121,-0.407276
0.636491,-0.479161
0.046883,-0.465092
-0.627471,-0.341201
-0.978787,-0.132019
-0.990268,-0.052807
-0.778838,-0.126151
-0.447169,-0.216523
-0.197724,-0.290567
-0.154397,-0.364633
-0.260148,-0.426965
-0.368153,-0.435726
-0.3722,-0.344475
-0.266197,-0.101173
-0.102395,0.2838
0.092922,0.661721
0.325633,0.865677
0.584785,0.861786
0.837613,0.708795
1.008253,0.51391
1.009426,0.454246
0.773,0.608568
0.289454,0.810044
-0.173435,0.908575
-0.34996,0.900394
-0.166382,0.798356
0.40514,0.621783
0.943798,0.3201
1.064297,0.082187
0.7597,0.050616
-0.026558,-0.089186
-0.808934,-0.185327
-1.068629,-0.12112
-0.842659,-0.206634
-0.114637,-0.213075
0.679832,-0.173034
0.977458,-0.332484
0.842768,-0.532165
0.37696,-0.780054
-0.229493,-0.921684
-0.568449,-0.827828
-0.506304,-0.597537
-0.188327,-0.11243
0.191012,0.484499
0.473805,0.827201
0.577674,0.924122
0.52235,0.941831
0.408782,0.906721
0.334976,0.788841
0.33173,0.575807
0.363784,0.276142
0.370169,-0.061391
0.313948,-0.339442
0.204638,-0.473078
0.061404,-0.449148
-0.11659,-0.330452
-0.317197,-0.225261
-0.50569,-0.215347
-0.655402,-0.287621
-0.763367,-0.343974
-0.842947,-0.289919
-0.905316,-0.090051
-0.931529,0.200534
-0.895381,0.430821
-0.821577,0.467006
-0.699644,0.298195
-0.4952,0.023004
-0.30321,-0.214988
-0.257413,-0.321796
-0.38565,-0.28574
-0.604724,-0.143497
-0.780698,0.066583
-0.832366,0.317763
-0.753169,0.593193
-0.572592,0.843928
-0.359454,0.979353
-0.184485,0.940963
0.008861,0.69995
0.28028,0.272069
0.463505,-0.169777
0.402613,-0.402007
0.077522,-0.359735
-0.433697,-0.110302
-0.813025,0.219358
-0.879281,0.429739
-0.698932,0.413427
-0.205135,0.262621
0.466188,0.016387
0.878998,-0.351933
0.88793,-0.726536
0.702877,-0.965222
0.543658,-1.034342
0.496781,-0.936209
0.479008,-0.634591
0.341747,-0.121377
0.088831,0.448751
-0.135049,0.867581
-0.250706,1.077754
-0.310353,1.142086
-0.410679,1.101184
-0.557471,0.928574
-0.577593,0.598566
-0.309263,0.17321
0.100427,-0.19974
0.379349,-0.379137
0.453027,-0.305712
0.353687,-0.034766
0.19898,0.259346
0.176583,0.384648
0.376849,0.244113
0.69407,-0.145328
0.816218,-0.626883
0.63648,-0.968326
0.339098,-1.095635
-0.030367,-1.085446
-0.394161,-0.960709
-0.52544,-0.768676
-0.315159,-0.492695
0.170115,-0.018008
0.691025,0.42549
1.00552,0.543329
1.058251,0.556654
0.879956,0.690725
0.555294,0.79264
0.252723,0.756484
0.093899,0.671155
0.056866,0.608281
0.015625,0.544034
-0.156924,0.409374
-0.479492,0.170582
-0.819149,-0.065888
-1.005621,-0.171481
-0.961502,-0.217187
-0.626263,-0.166008
-0.005401,0.12698
0.627378,0.361738
0.961598,0.2763
0.969906,0.010898
0.7344,-0.421455
0.335874,-0.854544
0.029197,-0.99441
0.028514,-0.833953
0.207334,-0.371827
0.369378,0.177245
0.417544,0.455105
0.29066,0.384163
0.034774,0.038481
-0.230437,-0.317269
-0.390564,-0.420646
-0.40721,-0.23258
-0.334815,0.176391
-0.234014,0.611668
-0.15002,0.895983
-0.113183,1.022866
-0.113348,1.05388
-0.126377,1.016167
-0.136395,0.888365
-0.125404,0.624991
-0.079337,0.230079
0.006163,-0.164112
0.173261,-0.38268
0.473165,-0.35421
0.822645,-0.167856
1.035708,-0.007228
1.007106,0.148963
0.610684,0.287804
-0.170371,0.164526
-0.84164,-0.01724
-1.04168,-0.121011
-0.779664,-0.386564
-0.050556,-0.627384
0.58675,-0.775948
0.700528,-0.920989
0.534841,-0.956921
0.05395,-0.947348
-0.627377,-0.807601
-1.034783,-0.51168
-1.080076,-0.359189
-0.902814,-0.389906
-0.590712,-0.392
-0.257869,-0.292731
0.007377,-0.144837
0.188754,0.009405
0.294583,0.154386
0.311893,0.285631
0.222824,0.3971
0.043047,0.464303
-0.161041,0.453753
-0.305875,0.336051
-0.332093,0.095855
-0.218208,-0.242864
-0.014973,-0.5994
0.175933,-0.877241
0.30127,-1.030011
0.394256,-1.069904
0.502115,-1.015058
0.596508,-0.870751
0.571517,-0.657639
0.350123,-0.40987
0.000135,-0.124034
-0.308998,0.222502
-0.44501,0.593322
-0.396275,0.882017
-0.27406,0.99954
-0.179471,0.926833
-0.037553,0.653553
0.217378,0.219617
0.414502,-0.190864
0.393444,-0.375664
0.11896,-0.269193
-0.358361,0.078941
-0.699538,0.547418
-0.646109,0.934931
-0.385496,1.114335
-0.096539,1.129001
0.206155,1.025709
0.453117,0.795365
0.577401,0.424951
0.571191,-0.070119
0.436126,-0.558519
0.206625,-0.871042
-0.041462,-0.963214
-0.255751,-0.881872
-0.406362,-0.660642
-0.413419,-0.311129
-0.179548,0.136767
0.281864,0.539402
0.757399,0.658664
1.002169,0.540919
0.973199,0.451453
0.745161,0.327515
0.435011,0.018376
0.204142,-0.329737
0.148898,-0.547693
0.229141,-0.612966
0.329622,-0.546686
0.349068,-0.350706
0.240412,-0.01973
0.052692,0.397074
-0.088608,0.761109
-0.154519,0.940474
-0.252722,0.901768
-0.388462,0.651062
-0.43692,0.305598
-0.335017,0.126438
-0.082348,0.294132
0.291998,0.675639
