I,Q
-0.503894,1.064195
-0.549809,0.841287
-0.452332,0.220404
-0.095031,-0.501134
0.157588,-0.938681
0.305010,-1.055415
0.507623,-0.971460
0.727292,-0.743287
0.828604,-0.388541
0.668481,0.065645
0.243065,0.515350
-0.144308,0.827712
-0.276013,0.926814
-0.183127,0.777915
0.228435,0.385997
0.719077,-0.130724
0.885348,-0.500939
0.844156,-0.516877
0.667925,-0.235054
0.361827,0.131229
0.176285,0.389099
0.254654,0.462091
0.523117,0.383648
0.795622,0.239417
0.937365,0.128786
0.949140,0.104141
0.886912,0.132328
0.818477,0.157786
0.808216,0.176218
0.872316,0.207839
0.963164,0.238067
1.005310,0.242106
0.932318,0.207238
0.689275,0.032377
0.265170,-0.356125
-0.211343,-0.718613
-0.502870,-0.837728
-0.457705,-0.825462
-0.120186,-0.705816
0.281807,-0.459639
0.479507,-0.245656
0.345012,-0.163824
-0.065601,-0.216174
-0.465390,-0.295897
-0.548356,-0.338788
-0.200582,-0.349092
0.425666,-0.296656
0.875125,-0.314022
0.946068,-0.370674
0.673608,-0.379248
0.009065,-0.443788
-0.689677,-0.393786
-0.990990,-0.180712
-0.912182,-0.012373
-0.550267,0.162567
-0.032375,0.340220
0.392358,0.347460
0.587742,0.149302
0.581801,-0.198034
0.428206,-0.596727
0.175645,-0.897099
-0.097615,-1.018238
-0.310864,-0.994444
-0.420585,-0.892836
-0.396172,-0.755340
-0.204681,-0.589489
0.147951,-0.381997
0.559161,-0.142433
0.882241,0.087539
1.052467,0.275649
1.102001,0.413837
1.056314,0.534524
0.887950,0.633651
0.638224,0.464392
0.383280,-0.144559
0.047273,-0.761848
-0.334727,-0.943769
-0.628280,-0.742806
-0.862182,-0.248510
-0.927165,0.324211
-0.814945,0.579786
-0.630549,0.371917
-0.239169,-0.180095
0.130277,-0.736030
0.209426,-0.990976
0.175479,-0.919395
0.014883,-0.566960
-0.262810,-0.045363
-0.387462,0.411492
-0.273868,0.667604
-0.017255,0.762930
0.253809,0.779609
0.414494,0.771370
0.407790,0.756546
0.249511,0.697048
-0.004327,0.534632
-0.290465,0.291019
-0.559568,0.079009
-0.770702,-0.016277
-0.883790,-0.033816
-0.877055,-0.090394
-0.728711,-0.253515
-0.429306,-0.466039
-0.055696,-0.582674
0.285915,-0.467106
0.518610,-0.066137
0.604003,0.457826
0.590115,0.802917
0.432487,0.899981
0.063597,0.676731
-0.359319,0.006730
-0.723500,-0.580402
-0.963053,-0.659785
-0.963387,-0.566945
-0.797886,-0.306566
-0.547211,0.199375
-0.258280,0.536574
-0.041130,0.461568
0.110718,0.054217
0.210775,-0.383948
0.271627,-0.525872
0.329549,-0.259289
0.334367,0.295964
0.337619,0.764211
0.369417,0.918291
0.368858,0.801515
0.403313,0.429460
0.448848,-0.066976
0.375177,-0.424718
0.166642,-0.539122
-0.118957,-0.478276
-0.354573,-0.354867
-0.399641,-0.256067
-0.199321,-0.181535
0.192156,-0.063506
0.610846,0.093114
0.901433,0.203385
1.032770,0.247978
1.049754,0.290034
0.993501,0.378747
0.878087,0.532363
0.706095,0.736926
0.490864,0.927632
0.223979,1.024932
-0.129324,0.933534
-0.483764,0.530132
-0.694736,-0.083384
-0.799542,-0.533212
-0.877825,-0.657768
-0.923143,-0.572059
-0.956634,-0.319370
-0.956309,0.064689
-0.854771,0.423564
-0.660961,0.631452
-0.427284,0.677174
-0.229866,0.576224
-0.182772,0.329559
-0.352556,-0.037384
-0.670832,-0.377409
-0.944284,-0.499722
-1.012774,-0.509256
-0.810076,-0.581772
-0.346260,-0.505167
0.170414,-0.142552
0.455793,0.284512
0.413772,0.623910
0.148307,0.846629
-0.131685,0.928441
-0.286574,0.866954
-0.254462,0.665503
-0.015241,0.355871
0.265112,0.009630
0.379162,-0.286854
0.293909,-0.480373
0.091379,-0.562771
-0.130974,-0.531247
-0.315712,-0.374394
-0.452885,-0.092600
-0.524326,0.244407
-0.494732,0.478020
-0.351954,0.455689
-0.033728,0.112695
0.389359,-0.448159
0.548079,-0.913763
0.516840,-1.043640
0.606868,-0.772225
0.467879,-0.110167
0.058542,0.607279
-0.187653,0.981258
-0.359112,0.978843
-0.585301,0.656673
-0.738346,0.135106
-0.825441,-0.293588
-0.903628,-0.477567
-0.954429,-0.505477
-0.953090,-0.507391
-0.900715,-0.538299
-0.810119,-0.582959
-0.691462,-0.596036
-0.542868,-0.526522
-0.356159,-0.338505
-0.130711,-0.054971
0.105330,0.221828
0.287418,0.373175
0.350131,0.346707
0.274020,0.128001
0.086112,-0.255840
-0.162899,-0.643683
-0.396995,-0.852026
-0.529348,-0.882982
-0.535266,-0.834653
-0.460340,-0.762701
-0.349444,-0.728428
-0.224975,-0.787561
-0.109012,-0.908070
-0.002511,-0.988525
0.138324,-0.943018
0.298774,-0.701442
0.370385,-0.272700
0.334910,0.158833
0.278010,0.389055
0.260615,0.358630
0.302061,0.126438
0.362590,-0.170626
0.370787,-0.384053
0.303648,-0.450581
0.191993,-0.404875
0.120310,-0.323327
0.193047,-0.272634
0.433462,-0.279254
0.716524,-0.337328
0.876209,-0.406933
0.867586,-0.409934
0.666170,-0.348201
0.250614,-0.315075
-0.192268,-0.316445
-0.405594,-0.315262
-0.297670,-0.314410
0.075056,-0.292800
0.526970,-0.273247
0.844518,-0.329954
0.961784,-0.452886
0.951552,-0.553832
0.891741,-0.558472
0.773024,-0.437170
0.496309,-0.207232
0.026279,0.064828
-0.471824,0.292238
-0.803428,0.413069
-0.962532,0.394885
-1.022390,0.235908
-0.991215,-0.001700
-0.849692,-0.208201
-0.603845,-0.282214
-0.283377,-0.175207
0.054615,0.070415
0.329036,0.333096
0.469664,0.524651
0.458442,0.649081
0.350496,0.731710
0.262730,0.779315
0.299182,0.787973
0.453964,0.735557
0.588506,0.597452
0.520987,0.357868
0.131818,-0.055951
-0.502383,-0.493699
-1.006148,-0.531359
-1.105515,-0.436831
-0.746354,-0.544703
0.069438,-0.326712
0.829236,0.020278
1.073767,0.114007
0.817323,0.252661
0.024179,0.184038
-0.788623,-0.009728
-1.071488,-0.072030
-0.858347,-0.311560
-0.125946,-0.533189
0.628501,-0.570785
0.929580,-0.500953
0.894231,-0.136402
0.438331,0.427552
-0.088471,0.857637
-0.281849,0.986509
-0.264897,0.752442
0.123815,0.127266
0.560455,-0.624512
0.532497,-1.066615
0.485490,-1.104672
0.665654,-0.841599
0.778191,-0.446444
0.769012,-0.191469
0.724355,-0.207459
0.643342,-0.385546
0.505230,-0.503103
0.317392,-0.412829
0.082777,-0.115082
-0.129006,0.268659
-0.223222,0.593937
-0.193987,0.819255
-0.079211,0.979024
0.087455,1.076054
0.244325,1.072133
0.360707,0.915182
0.573292,0.454325
0.805667,-0.318958
0.676751,-0.946395
0.483544,-1.082373
0.443092,-0.751470
-0.036900,-0.024361
-0.544279,0.718151
-0.554453,1.056987
-0.616603,0.920179
-0.609603,0.362739
-0.297263,-0.366241
-0.186458,-0.882373
-0.454409,-1.023460
-0.849446,-0.854612
-1.091837,-0.564326
-1.055183,-0.429277
-0.716354,-0.301980
-0.062191,0.168756
0.634028,0.574803
1.016948,0.550856
1.039703,0.468372
0.830987,0.382640
0.524170,0.041296
0.232836,-0.386751
0.033197,-0.623809
-0.073216,-0.633997
-0.158455,-0.484740
-0.286503,-0.244746
-0.449269,0.028533
-0.592358,0.309000
-0.664181,0.590822
-0.634858,0.855089
-0.512644,1.057669
-0.381595,1.155523
-0.376364,1.129620
-0.508253,0.945442
-0.572697,0.545708
-0.398034,-0.027352
-0.091025,-0.570132
0.154750,-0.902936
0.321129,-1.020210
0.471321,-1.001876
0.591109,-0.924227
0.616308,-0.858191
0.496409,-0.856654
0.230246,-0.907155
-0.102542,-0.921948
-0.385182,-0.835842
-0.553150,-0.653074
-0.604293,-0.393204
-0.538977,-0.069783
-0.338811,0.290983
0.003550,0.625986
0.433198,0.809434
0.802342,0.755073
0.971958,0.576319
0.932065,0.368836
0.729394,-0.023561
0.398776,-0.564295
0.078970,-0.917713
-0.022178,-1.000111
0.137225,-0.902165
0.367621,-0.639338
0.437003,-0.272178
0.237018,0.101436
-0.127194,0.423711
-0.371986,0.682103
-0.334171,0.852609
-0.033805,0.902027
0.444260,0.784349
0.853473,0.479363
0.976865,0.129547
0.808928,-0.162536
0.386343,-0.454170
-0.132706,-0.685769
-0.473755,-0.771607
-0.503265,-0.797097
-0.260831,-0.787759
0.104190,-0.642037
0.393190,-0.333689
0.484959,0.054416
0.398936,0.414675
0.268482,0.670477
0.232117,0.803065
0.336700,0.826276
0.517791,0.750362
0.623788,0.592488
0.503904,0.345722
0.079763,-0.069763
-0.536305,-0.490345
-0.996045,-0.538177
-1.075010,-0.474289
-0.721580,-0.565451
0.045278,-0.325550
0.776605,0.063062
1.045291,0.175815
0.839201,0.255886
0.138264,0.102520
-0.679471,-0.184453
-1.056701,-0.186535
-0.973112,-0.173658
-0.493851,-0.058342
0.168164,0.246208
0.556426,0.404291
0.488498,0.397959
0.083842,0.271629
-0.340726,0.144461
-0.488999,0.191432
-0.298989,0.432639
0.097383,0.728774
0.430585,0.858133
0.479206,0.836850
0.228133,0.687196
-0.174715,0.331268
-0.560113,-0.059294
-0.844433,-0.239790
-1.019499,-0.181806
-1.091201,0.011767
-1.050770,0.231778
-0.864271,0.427396
-0.440171,0.631983
0.216466,0.776251
0.793070,0.685793
1.011683,0.504680
0.879236,0.479076
0.456770,0.417839
-0.071487,0.132358
-0.414280,-0.244818
-0.459901,-0.587639
-0.296498,-0.842862
-0.060069,-0.959372
0.191058,-0.894938
0.416217,-0.596928
0.530374,-0.087715
0.516964,0.441586
0.411090,0.807318
0.201579,0.999849
-0.096102,1.068819
-0.383404,1.041584
-0.597752,0.920006
-0.710453,0.664519
-0.620789,0.286705
-0.373129,-0.102633
-0.215611,-0.366953
-0.285781,-0.425966
-0.527632,-0.300216
-0.775356,-0.113057
-0.905478,-0.052368
-0.913996,-0.228248
-0.822819,-0.543079
-0.666716,-0.794489
-0.410137,-0.876354
-0.020442,-0.649273
0.384134,-0.049228
0.717932,0.493201
0.938151,0.634523
0.972946,0.611733
0.830773,0.593127
0.584345,0.477042
0.304773,0.256687
0.050848,0.022735
-0.147769,-0.175311
-0.279649,-0.312716
-0.326139,-0.347646
-0.260498,-0.234347
-0.080521,0.028508
0.163728,0.310713
0.369126,0.418562
0.446625,0.279870
0.392193,-0.056638
0.269915,-0.392532
0.201301,-0.480169
0.262382,-0.215854
0.390697,0.295856
0.500512,0.712169
0.483737,0.869209
0.247447,0.818832
-0.095940,0.498204
-0.334602,0.018405
-0.363808,-0.368124
-0.183417,-0.591715
0.128518,-0.710325
0.426095,-0.801324
0.593239,-0.900784
0.639823,-0.976130
0.663353,-0.979728
0.698344,-0.906736
0.640033,-0.833774
0.339397,-0.879691
-0.201082,-0.981621
-0.734487,-0.884713
-0.993360,-0.625225
-0.991386,-0.305350
-0.814393,0.293944
-0.416559,0.894794
-0.049628,1.048643
0.071886,0.762660
0.192241,0.001637
0.210037,-0.785797
0.084863,-1.058865
0.109726,-0.850378
0.023342,-0.141273
-0.158856,0.682950
-0.149699,1.052314
-0.200795,0.970545
-0.240122,0.498520
-0.138389,-0.151270
-0.161879,-0.528102
-0.410681,-0.459641
-0.770522,-0.039578
-0.926347,0.437356
-0.851315,0.603564
-0.593572,0.378914
0.044587,-0.040833
0.644075,-0.422835
0.854921,-0.550177
0.847755,-0.280555
0.552429,0.255092
0.096177,0.725492
-0.212327,0.941888
-0.407209,0.922676
-0.581875,0.740357
-0.718088,0.503833
-0.801530,0.332017
-0.830129,0.262705
-0.808476,0.259649
-0.768353,0.287885
-0.763500,0.342784
-0.817333,0.431292
-0.878476,0.533537
-0.893346,0.571747
-0.833729,0.451052
-0.559694,0.181152
-0.002248,-0.117207
0.545496,-0.338539
0.835358,-0.413041
0.929451,-0.277602
0.880792,0.047784
0.674158,0.438835
0.368315,0.772760
0.068475,0.998280
-0.144468,1.117768
-0.299350,1.133000
-0.516273,0.977400
-0.664197,0.520558
-0.428945,-0.182788
-0.022796,-0.769170
0.212636,-0.981469
0.390597,-0.794276
0.416141,-0.189540
0.278559,0.539930
0.283194,0.934611
0.386712,0.957181
0.483740,0.749932
0.540783,0.412268
0.429657,0.142375
0.094680,0.085287
-0.352069,0.210310
-0.681418,0.386085
-0.812686,0.470603
-0.823225,0.411783
-0.743971,0.282033
-0.574770,0.207020
-0.333611,0.268641
-0.043852,0.450147
0.247887,0.643646
0.448951,0.756003
0.453670,0.802612
0.204550,0.804699
-0.236822,0.705634
-0.658907,0.530197
-0.882010,0.366227
-0.880265,0.197944
-0.661214,0.034467
-0.328998,-0.087147
-0.141119,-0.226157
-0.270935,-0.432812
-0.648022,-0.603265
-0.991147,-0.562685
-1.074391,-0.482018
-0.831598,-0.566685
-0.270459,-0.500443
0.318768,-0.251793
0.547156,-0.167095
0.274969,-0.357735
-0.398130,-0.682772
-1.003984,-0.621796
-1.143864,-0.427828
-0.785759,-0.451690
0.033715,0.072640
0.855464,0.546043
1.162022,0.435385
0.879607,0.566091
0.051171,0.345927
-0.791826,-0.154094
-1.097757,-0.215221
-0.868729,-0.191850
-0.110450,0.236515
0.762019,0.619136
1.146463,0.459170
0.996549,0.514037
0.423835,0.542759
-0.241182,0.285537
-0.537853,0.175102
-0.331377,0.330562
0.251369,0.614999
0.820668,0.661960
1.045568,0.515265
0.923399,0.494181
0.534881,0.411492
0.027088,0.085647
-0.388774,-0.293062
-0.631632,-0.550057
-0.760039,-0.667514
-0.843077,-0.673242
-0.898747,-0.594799
-0.919613,-0.445175
-0.895287,-0.223735
-0.832532,0.052921
-0.770697,0.330921
-0.755937,0.553442
-0.785054,0.684279
-0.829969,0.682664
-0.850451,0.475147
-0.665199,0.042912
-0.186305,-0.462703
0.212991,-0.829313
0.302756,-0.943553
0.148704,-0.787877
-0.342896,-0.389025
-0.827370,0.136257
-0.916735,0.494802
-0.758644,0.492547
-0.317428,0.254553
0.252616,-0.068229
0.493797,-0.363183
0.296011,-0.526863
-0.228801,-0.549976
-0.763581,-0.393090
-0.995350,-0.131161
-0.927213,0.100478
-0.649625,0.379447
-0.292742,0.698165
-0.072564,0.894510
-0.123243,0.929190
-0.388535,0.813129
-0.680377,0.577967
-0.851685,0.324058
-0.870314,0.121315
-0.759578,-0.017749
-0.558697,-0.111773
-0.303536,-0.209487
-0.010097,-0.338724
0.301503,-0.465028
0.586338,-0.518663
0.804234,-0.450704
0.935727,-0.254871
0.961590,0.010350
0.891602,0.226265
0.792199,0.269430
0.737146,0.070991
0.707604,-0.318844
0.578499,-0.709275
0.297237,-0.924156
-0.126132,-0.924755
-0.635888,-0.707636
-0.976766,-0.346359
-0.989491,-0.082604
-0.663693,0.038928
0.006158,0.175204
0.672715,0.223256
0.967088,0.139155
0.906842,0.099492
0.568570,0.041249
0.069282,-0.143629
-0.362413,-0.326359
-0.599659,-0.397356
-0.659442,-0.378260
-0.584963,-0.315732
-0.368988,-0.240957
0.016990,-0.163018
0.497340,-0.086936
0.860158,-0.024980
0.964170,0.102150
0.743433,0.388205
0.148241,0.673368
-0.463856,0.820531
-0.697125,0.904362
-0.692148,0.894515
-0.528433,0.812344
-0.203821,0.704074
-0.024983,0.462746
-0.229836,-0.005682
-0.707876,-0.490224
-1.095240,-0.508492
-1.120520,-0.447484
-0.694485,-0.481843
0.098157,0.141917
0.839854,0.624429
1.115210,0.518231
0.846768,0.520677
0.171304,-0.013039
-0.618609,-0.664551
-1.081382,-0.573371
-1.068999,-0.411071
-0.809410,-0.040951
-0.402247,0.656983
-0.016123,1.015321
0.040634,0.973133
-0.146470,0.622703
-0.300480,0.052283
-0.357338,-0.419554
-0.361730,-0.647347
-0.357878,-0.714161
-0.378671,-0.729676
-0.404092,-0.750865
-0.376083,-0.772670
-0.270679,-0.743260
-0.158580,-0.595032
-0.189009,-0.308780
-0.437883,0.048087
-0.740404,0.393006
-0.838425,0.683432
-0.709064,0.871702
-0.364066,0.996380
0.261875,1.045823
0.860725,0.820174
1.064812,0.520947
0.910609,0.291195
0.482752,-0.255354
-0.110581,-0.808639
-0.516609,-0.899378
-0.526596,-0.694513
-0.304168,-0.111208
0.043584,0.628515
0.441131,0.929766
0.691565,0.832212
0.821405,0.545336
0.900901,0.181356
0.883170,0.006876
0.735916,0.176825
0.421127,0.551844
0.064099,0.852468
-0.201526,0.935810
-0.384009,0.799792
-0.442487,0.494610
-0.360313,0.120754
-0.237279,-0.246212
-0.166602,-0.590647
-0.158681,-0.871778
-0.132538,-1.016427
0.063093,-0.974859
0.427824,-0.596257
0.732190,0.106971
0.911435,0.578127
0.957676,0.661962
0.780842,0.572768
0.488179,-0.009097
0.054967,-0.756838
-0.422156,-0.963154
-0.695458,-0.720015
-0.845690,-0.116981
-0.776177,0.633147
-0.481600,1.047343
-0.315781,1.072737
-0.274658,0.867369
-0.100445,0.537859
0.243099,0.225187
0.619876,-0.000305
0.880430,-0.178620
0.955229,-0.321552
0.856237,-0.381617
0.537679,-0.384804
-0.024534,-0.369646
-0.595659,-0.284501
-0.911595,-0.154627
-0.968167,-0.116241
-0.852306,-0.202787
-0.612818,-0.305962
-0.314495,-0.321342
-0.023820,-0.220776
0.216604,-0.041149
0.365679,0.150235
0.372770,0.306145
0.205167,0.406912
-0.087514,0.437679
-0.348993,0.399521
-0.411255,0.306308
-0.175654,0.174889
0.312061,0.028739
0.755491,-0.156105
0.907258,-0.351672
0.792924,-0.473671
0.445033,-0.551674
-0.048341,-0.560737
-0.438037,-0.388442
-0.574546,-0.020930
-0.478826,0.460417
-0.252597,0.840608
-0.080029,0.955732
-0.062270,0.807399
-0.054306,0.397695
0.073608,-0.116968
0.270726,-0.443197
0.485886,-0.449228
0.675427,-0.197891
0.789008,0.115160
0.834955,0.301322
0.837902,0.317589
0.794529,0.228594
0.665868,0.150108
0.393070,0.191343
-0.029465,0.376229
-0.427583,0.638268
-0.591130,0.864628
-0.578823,0.957017
-0.529453,0.892111
-0.376742,0.717539
-0.056041,0.495675
0.320759,0.275928
0.619246,0.087887
0.795438,-0.064617
0.860188,-0.199911
0.827236,-0.340398
0.703778,-0.502025
0.508895,-0.673871
0.301984,-0.810761
0.160992,-0.881845
0.121963,-0.899170
0.150588,-0.892391
0.182641,-0.883026
0.175258,-0.875662
0.126428,-0.859177
0.046314,-0.828728
-0.077437,-0.797807
-0.283981,-0.788176
-0.589256,-0.776985
-0.909745,-0.677131
-1.090867,-0.509415
-1.029052,-0.488514
-0.646264,-0.520315
0.061008,-0.242418
0.737915,0.084552
1.018436,0.154601
0.894476,0.203922
0.391285,0.159391
-0.239439,-0.059131
-0.546410,-0.273351
-0.359258,-0.503420
0.172871,-0.731501
0.551848,-0.917568
0.610168,-0.999724
0.596734,-0.865020
0.349303,-0.568793
-0.132344,-0.262404
-0.448465,-0.134369
-0.453113,-0.319821
-0.254185,-0.702113
-0.064915,-0.983715
0.131220,-1.003524
0.431635,-0.661093
0.673719,0.031043
0.842985,0.555265
0.952921,0.647182
0.892622,0.558357
0.714207,0.173648
0.445458,-0.495913
0.102615,-0.963238
-0.132813,-1.080771
-0.178200,-1.030842
-0.179860,-0.905971
-0.294311,-0.750563
-0.531268,-0.606549
-0.773669,-0.469230
-0.904202,-0.337403
-0.887773,-0.233908
-0.735338,-0.147805
-0.467764,-0.074991
-0.121116,-0.081032
0.252176,-0.237194
0.554285,-0.529598
0.653510,-0.838133
0.586486,-1.011051
0.561463,-0.962025
0.512732,-0.666814
0.192412,-0.151506
-0.190536,0.440137
-0.252483,0.885130
-0.013652,1.077300
0.336001,1.057003
0.685157,0.876837
0.944628,0.576904
1.067758,0.196940
1.046128,-0.243059
0.868017,-0.670781
0.578535,-0.955454
0.275179,-1.046554
-0.023206,-0.990717
-0.300597,-0.852019
-0.430429,-0.735981
-0.305314,-0.743863
0.037809,-0.847287
0.385111,-0.945967
0.578543,-0.976779
0.699294,-0.888638
0.781877,-0.677838
0.768114,-0.446186
0.722135,-0.309899
0.749039,-0.300900
0.834333,-0.371585
0.890327,-0.436794
0.870013,-0.416648
0.738689,-0.296827
0.482545,-0.124438
0.233436,0.074200
0.185127,0.293278
0.400426,0.489140
0.745021,0.565642
0.987966,0.503526
0.998012,0.496828
0.721824,0.637086
0.155222,0.717536
-0.460326,0.629367
-0.850899,0.451267
-1.007530,0.173262
-0.996071,-0.204238
-0.898912,-0.531311
-0.834309,-0.677226
-0.842169,-0.628842
-0.903837,-0.418575
-0.947327,-0.163656
-0.911462,-0.059590
-0.790314,-0.200924
-0.610047,-0.493329
-0.458519,-0.747623
-0.375208,-0.852628
-0.318879,-0.811172
-0.273846,-0.661523
-0.253528,-0.469131
-0.276418,-0.303264
-0.355390,-0.185958
-0.464904,-0.107234
-0.520528,-0.091260
-0.418003,-0.204316
-0.095710,-0.471725
0.299485,-0.797463
0.472768,-1.024560
0.538960,-1.024411
0.646311,-0.680795
0.403577,-0.010424
-0.062559,0.651287
-0.256620,0.976930
-0.305499,0.940269
-0.285462,0.593675
-0.161404,0.055404
-0.167661,-0.409410
-0.406261,-0.622775
-0.730543,-0.602737
-0.940875,-0.499521
-0.956528,-0.503074
-0.787512,-0.658212
-0.485360,-0.840029
-0.152520,-0.930240
0.146967,-0.887025
0.397892,-0.701259
0.569021,-0.391257
0.596897,-0.022498
0.413266,0.319982
0.008268,0.560207
-0.453951,0.681707
-0.712660,0.764351
-0.705131,0.842796
-0.444179,0.934425
0.131446,1.028118
0.762165,0.879271
1.047123,0.565379
0.975451,0.285090
0.636427,-0.278610
0.039360,-0.863419
-0.504634,-0.932377
-0.758310,-0.611613
-0.849543,0.071329
-0.684753,0.811219
-0.416831,1.092006
-0.444085,0.890956
-0.406195,0.220762
-0.104210,-0.585075
0.108095,-1.015215
0.292871,-1.053378
0.560846,-0.820593
0.743341,-0.460209
0.785299,-0.213048
0.750994,-0.194455
0.674808,-0.326662
0.552363,-0.440779
0.365280,-0.413194
0.088207,-0.231882
-0.223653,0.027503
-0.416775,0.250339
-0.392225,0.349707
-0.123005,0.311516
0.335765,0.154639
0.744696,-0.109256
0.885687,-0.401252
0.787304,-0.608862
0.536035,-0.732812
0.225782,-0.805841
0.055488,-0.831595
0.165949,-0.831410
0.472259,-0.801101
0.746397,-0.717064
0.881482,-0.492438
0.759912,-0.043885
0.267296,0.472082
-0.200744,0.828910
-0.331806,0.938540
-0.182532,0.791622
0.331104,0.420171
0.843189,-0.090353
0.934304,-0.480256
0.743578,-0.570944
0.277255,-0.508650
-0.297537,-0.389533
-0.546560,-0.260529
-0.314054,-0.204440
0.279042,-0.181844
0.797695,-0.249494
0.940309,-0.394615
0.767143,-0.512042
0.297739,-0.680082
-0.269402,-0.807563
-0.554618,-0.799009
-0.405702,-0.768830
0.081327,-0.655764
0.605516,-0.469903
0.896611,-0.370205
0.955966,-0.333943
0.885942,-0.301474
0.778720,-0.294489
0.734178,-0.331482
0.779713,-0.420792
0.836273,-0.542494
0.842294,-0.605917
0.805258,-0.488481
0.652203,-0.128045
0.329919,0.390411
0.035695,0.820219
-0.132439,0.978160
-0.319816,0.832541
-0.470878,0.379389
-0.469194,-0.162478
-0.349734,-0.460678
-0.132274,-0.398680
0.131743,-0.040957
0.340408,0.324748
0.386244,0.438803
0.194408,0.243788
-0.206017,-0.200494
-0.668338,-0.553827
-0.991112,-0.574186
-1.089597,-0.498347
-1.015420,-0.550726
-0.870543,-0.650028
-0.790479,-0.661702
-0.861858,-0.526744
-1.014761,-0.258343
-1.077991,-0.007532
-0.972774,-0.006105
-0.579019,-0.286377
0.078169,-0.663164
0.470972,-0.959689
0.538932,-1.039075
0.617823,-0.799197
0.443869,-0.287207
-0.006344,0.227491
-0.350026,0.455688
-0.512101,0.298524
-0.535998,-0.146142
-0.483934,-0.602131
-0.409390,-0.856395
-0.247481,-0.921588
0.026002,-0.832370
0.294196,-0.601520
0.398072,-0.293114
0.242961,0.042710
-0.100631,0.378394
-0.354147,0.680533
-0.318125,0.888373
-0.012196,0.956393
0.478203,0.861173
0.894052,0.619820
1.009327,0.467092
0.804092,0.594509
0.304507,0.837439
-0.219748,0.989218
-0.534792,1.004605
-0.773491,0.834149
-0.974997,0.445257
-1.013312,-0.008785
-0.858708,-0.313444
-0.509435,-0.314205
0.001240,0.046902
0.540819,0.403263
0.913008,0.366350
1.028145,0.005935
0.897329,-0.546984
0.566502,-0.994195
0.384612,-1.073526
0.567311,-0.761189
0.814487,-0.084218
0.966157,0.444106
1.014133,0.583426
0.858367,0.614296
0.563662,0.397533
0.294773,-0.070775
0.186671,-0.411082
0.314444,-0.469393
0.597677,-0.321446
0.848292,-0.105087
0.941937,0.129382
0.852256,0.422366
0.626537,0.721620
0.409861,0.901854
0.300256,0.880379
0.373757,0.569237
0.629790,-0.057573
0.716897,-0.709893
0.553756,-1.024750
0.485982,-0.955536
0.378285,-0.576023
0.012089,-0.023930
-0.347474,0.427115
-0.534109,0.612293
-0.635839,0.568132
-0.710909,0.418490
-0.776050,0.283527
-0.842008,0.208754
-0.901154,0.153203
-0.930716,0.048561
-0.899207,-0.136170
-0.780364,-0.365091
-0.588962,-0.568920
-0.398830,-0.705467
-0.298860,-0.787057
-0.330476,-0.843911
-0.449098,-0.877213
-0.537066,-0.872925
-0.474573,-0.829250
-0.231574,-0.667572
0.092978,-0.295404
0.336249,0.138103
0.381406,0.405885
0.189736,0.449367
-0.177365,0.306477
-0.568195,0.156022
-0.838552,0.216718
-0.912005,0.515796
-0.764951,0.885787
-0.531831,1.091060
-0.474090,1.025856
-0.455054,0.653237
-0.145394,-0.005576
0.179894,-0.644101
0.213942,-0.952195
0.100558,-0.919857
-0.175410,-0.617078
-0.595008,-0.112476
-0.841589,0.416668
-0.807836,0.789104
-0.676429,0.963189
-0.594958,0.988049
-0.567911,0.901076
-0.495185,0.701771
-0.256253,0.392572
0.108522,0.023185
0.379935,-0.309115
0.429275,-0.514458
0.306331,-0.570564
0.142712,-0.502739
0.122375,-0.336430
0.364317,-0.098844
0.758585,0.106163
1.026837,0.146435
1.018303,0.147407
0.648605,0.089609
-0.100456,-0.296008
-0.809486,-0.572605
-1.080989,-0.515565
-0.876476,-0.620479
-0.224927,-0.601183
0.535501,-0.284521
0.948176,-0.199260
0.960264,-0.404237
0.683650,-0.762878
0.249198,-1.042393
-0.025670,-1.028613
-0.054134,-0.674107
-0.070529,0.076645
-0.059803,0.770337
-0.052753,1.012845
-0.239495,0.870142
-0.451015,0.388776
-0.474244,-0.158767
-0.325591,-0.429875
-0.054449,-0.325111
0.262789,0.078570
0.572910,0.494420
0.861712,0.651721
1.089853,0.546072
1.207414,0.367397
1.182140,0.348408
0.968358,0.503049
0.512014,0.415476
-0.113079,-0.149427
-0.679787,-0.615091
-0.975092,-0.630393
-0.930712,-0.563776
-0.633337,-0.337674
-0.176919,0.176499
0.325675,0.498950
0.709580,0.375564
0.903694,-0.045146
0.889231,-0.460481
0.770649,-0.569879
0.553959,-0.288124
0.074000,0.252339
-0.399921,0.751168
-0.553331,1.006611
-0.611332,1.012861
-0.733094,0.820056
-0.779552,0.544340
-0.722795,0.325372
-0.672553,0.213551
-0.663425,0.182547
-0.617061,0.202236
-0.424283,0.286619
-0.031216,0.464476
0.467653,0.639206
0.853747,0.643004
0.991746,0.559749
0.896353,0.543536
0.645839,0.491736
0.376283,0.346072
0.243758,0.249900
0.318118,0.300633
0.543924,0.443951
0.787838,0.550080
0.940802,0.577126
0.969520,0.604705
0.880220,0.688582
0.679467,0.786394
0.377658,0.797543
0.007867,0.632240
-0.369008,0.306720
-0.681167,-0.020438
-0.873322,-0.206906
-0.923347,-0.277003
-0.831712,-0.313237
-0.608987,-0.322003
-0.294398,-0.287186
0.042316,-0.230854
0.349007,-0.192042
0.605612,-0.210192
